"zip"|"name"|"employment"|"annual_payroll"|"lat"|"long"|"dma_code"|"dma_name"
"260"|1913|"AMESBURY, MA"|3844|175992|42.85558|-70.937203|506|"Boston et al, MA-NH"
"261"|1915|"BEVERLY, MA"|21495|1070890|42.56141|-70.873625|506|"Boston et al, MA-NH"
"262"|1921|"BOXFORD, MA"|1092|59095|42.679068|-71.010957|506|"Boston et al, MA-NH"
"263"|1922|"BYFIELD, MA"|589|27953|42.755401|-70.929455|506|"Boston et al, MA-NH"
"264"|1923|"DANVERS, MA"|27814|1139276|42.570318|-70.944097|506|"Boston et al, MA-NH"
"265"|1929|"ESSEX, MA"|1013|46394|42.62928|-70.783275|506|"Boston et al, MA-NH"
"266"|1930|"GLOUCESTER, MA"|9706|503612|42.620883|-70.672664|506|"Boston et al, MA-NH"
"267"|1938|"IPSWICH, MA"|4594|256975|42.682002|-70.853483|506|"Boston et al, MA-NH"
"268"|1940|"LYNNFIELD, MA"|3565|217721|42.53196|-71.033412|506|"Boston et al, MA-NH"
"269"|1944|"MANCHESTER, MA"|1425|67301|42.579446|-70.767093|506|"Boston et al, MA-NH"
"270"|1945|"MARBLEHEAD, MA"|3660|134635|42.498179|-70.865216|506|"Boston et al, MA-NH"
"271"|1949|"MIDDLETON, MA"|3435|162448|42.596849|-71.010822|506|"Boston et al, MA-NH"
"272"|1950|"NEWBURYPORT, MA"|10303|472228|42.813172|-70.886085|506|"Boston et al, MA-NH"
"273"|1951|"NEWBURY, MA"|452|12451|42.78708|-70.845522|506|"Boston et al, MA-NH"
"274"|1952|"SALISBURY, MA"|2413|108494|42.849659|-70.85534|506|"Boston et al, MA-NH"
"275"|1960|"PEABODY, MA"|23011|1045399|42.532674|-70.960866|506|"Boston et al, MA-NH"
"276"|1966|"ROCKPORT, MA"|719|26966|42.658211|-70.620833|506|"Boston et al, MA-NH"
"277"|1969|"ROWLEY, MA"|2531|108102|42.71522|-70.907367|506|"Boston et al, MA-NH"
"278"|1970|"SALEM, MA"|16568|752060|42.51404|-70.9007|506|"Boston et al, MA-NH"
"279"|1982|"SOUTH HAMILTON, MA"|838|32558|42.61823|-70.854782|506|"Boston et al, MA-NH"
"280"|1983|"TOPSFIELD, MA"|1899|104752|42.637791|-70.950302|506|"Boston et al, MA-NH"
"281"|1984|"WENHAM, MA"|1560|41570|42.599068|-70.871019|506|"Boston et al, MA-NH"
"282"|1985|"WEST NEWBURY, MA"|511|19501|42.794581|-70.978879|506|"Boston et al, MA-NH"
"283"|2019|"BELLINGHAM, MA"|6133|231944|42.072841|-71.476065|506|"Boston et al, MA-NH"
"284"|2021|"CANTON, MA"|22202|1510806|42.16475|-71.132165|506|"Boston et al, MA-NH"
"285"|2025|"COHASSET, MA"|2263|73585|42.239786|-70.813227|506|"Boston et al, MA-NH"
"286"|2026|"DEDHAM, MA"|15101|666745|42.244168|-71.165844|506|"Boston et al, MA-NH"
"287"|2030|"DOVER, MA"|443|23864|42.234607|-71.283279|506|"Boston et al, MA-NH"
"288"|2032|"EAST WALPOLE, MA"|2267|90655|42.155677|-71.217539|506|"Boston et al, MA-NH"
"289"|2035|"FOXBORO, MA"|13247|668281|42.063582|-71.241506|506|"Boston et al, MA-NH"
"290"|2038|"FRANKLIN, MA"|14927|722999|42.09176|-71.405428|506|"Boston et al, MA-NH"
"291"|2043|"HINGHAM, MA"|12430|579600|42.22439|-70.892986|506|"Boston et al, MA-NH"
"292"|2045|"HULL, MA"|925|28888|42.284794|-70.87454|506|"Boston et al, MA-NH"
"293"|2048|"MANSFIELD, MA"|11512|872519|42.02184|-71.211901|521|"Providence et al, RI-MA"
"294"|2050|"MARSHFIELD, MA"|4622|182099|42.107373|-70.700687|506|"Boston et al, MA-NH"
"295"|2052|"MEDFIELD, MA"|2268|84219|42.184715|-71.302096|506|"Boston et al, MA-NH"
"296"|2053|"MEDWAY, MA"|2764|122604|42.152406|-71.425006|506|"Boston et al, MA-NH"
"297"|2054|"MILLIS, MA"|1340|40919|42.166622|-71.36064|506|"Boston et al, MA-NH"
"298"|2056|"NORFOLK, MA"|1727|71499|42.116597|-71.326179|506|"Boston et al, MA-NH"
"299"|2061|"NORWELL, MA"|10532|613797|42.159643|-70.821561|506|"Boston et al, MA-NH"
"300"|2062|"NORWOOD, MA"|24024|1400554|42.186635|-71.202971|506|"Boston et al, MA-NH"
"301"|2066|"SCITUATE, MA"|2352|82314|42.202691|-70.754472|506|"Boston et al, MA-NH"
"302"|2067|"SHARON, MA"|2533|118060|42.110421|-71.176893|506|"Boston et al, MA-NH"
"303"|2071|"SOUTH WALPOLE, MA"|78|3756|42.100137|-71.273011|506|"Boston et al, MA-NH"
"304"|2072|"STOUGHTON, MA"|11239|516938|42.124546|-71.106464|506|"Boston et al, MA-NH"
"305"|2081|"WALPOLE, MA"|6546|287436|42.144848|-71.253472|506|"Boston et al, MA-NH"
"306"|2090|"WESTWOOD, MA"|11293|783664|42.216467|-71.211133|506|"Boston et al, MA-NH"
"307"|2093|"WRENTHAM, MA"|5729|161424|42.057753|-71.347073|506|"Boston et al, MA-NH"
"308"|2108|"BOSTON, MA"|27077|1841029|42.35793|-71.066487|506|"Boston et al, MA-NH"
"309"|2109|"BOSTON, MA"|59386|7002972|42.362795|-71.05386|506|"Boston et al, MA-NH"
"310"|2110|"BOSTON, MA"|50632|6461744|42.359084|-71.051095|506|"Boston et al, MA-NH"
"311"|2111|"BOSTON, MA"|33097|2575485|42.351619|-71.061897|506|"Boston et al, MA-NH"
"312"|2113|"BOSTON, MA"|1953|70392|42.365265|-71.055168|506|"Boston et al, MA-NH"
"313"|2114|"BOSTON, MA"|41099|2997011|42.362166|-71.066477|506|"Boston et al, MA-NH"
"314"|2115|"BOSTON, MA"|57619|3299679|42.342016|-71.092199|506|"Boston et al, MA-NH"
"315"|2116|"BOSTON, MA"|55884|5087332|42.349605|-71.074761|506|"Boston et al, MA-NH"
"316"|2118|"BOSTON, MA"|16625|899492|42.339659|-71.074209|506|"Boston et al, MA-NH"
"317"|2119|"ROXBURY, MA"|7149|355708|42.322509|-71.086349|506|"Boston et al, MA-NH"
"318"|2120|"ROXBURY CROSSING, MA"|3487|156266|42.33315|-71.096454|506|"Boston et al, MA-NH"
"319"|2121|"DORCHESTER, MA"|1852|58901|42.307628|-71.082358|506|"Boston et al, MA-NH"
"320"|2122|"DORCHESTER, MA"|7077|285657|42.297966|-71.058247|506|"Boston et al, MA-NH"
"321"|2124|"DORCHESTER CENTER, MA"|5538|197508|42.288103|-71.072816|506|"Boston et al, MA-NH"
"322"|2125|"DORCHESTER, MA"|9174|480252|42.316192|-71.060697|506|"Boston et al, MA-NH"
"323"|2126|"MATTAPAN, MA"|1812|59580|42.275625|-71.091118|506|"Boston et al, MA-NH"
"324"|2127|"BOSTON, MA"|10080|555917|42.333787|-71.042918|506|"Boston et al, MA-NH"
"325"|2128|"BOSTON, MA"|22064|1013540|42.378061|-71.02879|506|"Boston et al, MA-NH"
"326"|2129|"CHARLESTOWN, MA"|8069|545573|42.377821|-71.061698|506|"Boston et al, MA-NH"
"327"|2130|"JAMAICA PLAIN, MA"|13806|831803|42.312992|-71.110617|506|"Boston et al, MA-NH"
"328"|2131|"ROSLINDALE, MA"|5320|186039|42.283594|-71.128181|506|"Boston et al, MA-NH"
"329"|2132|"WEST ROXBURY, MA"|5940|219232|42.278815|-71.157107|506|"Boston et al, MA-NH"
"330"|2134|"ALLSTON, MA"|10189|521627|42.353396|-71.132485|506|"Boston et al, MA-NH"
"331"|2135|"BRIGHTON, MA"|14994|727495|42.346413|-71.153665|506|"Boston et al, MA-NH"
"332"|2136|"HYDE PARK, MA"|4988|204538|42.256617|-71.12298|506|"Boston et al, MA-NH"
"333"|2138|"CAMBRIDGE, MA"|47790|2662120|42.376906|-71.125045|506|"Boston et al, MA-NH"
"334"|2139|"CAMBRIDGE, MA"|46515|3990715|42.36436|-71.103994|506|"Boston et al, MA-NH"
"335"|2140|"CAMBRIDGE, MA"|8700|673616|42.391849|-71.129393|506|"Boston et al, MA-NH"
"336"|2141|"CAMBRIDGE, MA"|8975|574883|42.370619|-71.085426|506|"Boston et al, MA-NH"
"337"|2142|"CAMBRIDGE, MA"|22468|3185553|42.363589|-71.082922|506|"Boston et al, MA-NH"
"338"|2143|"SOMERVILLE, MA"|9293|399403|42.38295|-71.102012|506|"Boston et al, MA-NH"
"339"|2144|"SOMERVILLE, MA"|4506|230674|42.400244|-71.121708|506|"Boston et al, MA-NH"
"340"|2145|"SOMERVILLE, MA"|3876|165214|42.390892|-71.092025|506|"Boston et al, MA-NH"
"341"|2148|"MALDEN, MA"|12145|476715|42.429354|-71.059657|506|"Boston et al, MA-NH"
"342"|2149|"EVERETT, MA"|11427|555162|42.411225|-71.051113|506|"Boston et al, MA-NH"
"343"|2150|"CHELSEA, MA"|13574|512049|42.396418|-71.031623|506|"Boston et al, MA-NH"
"344"|2151|"REVERE, MA"|6990|200654|42.414545|-71.005128|506|"Boston et al, MA-NH"
"345"|2152|"WINTHROP, MA"|1512|43300|42.37752|-70.980297|506|"Boston et al, MA-NH"
"346"|2153|"MEDFORD, MA"|0|1783|42.403557|-71.119823|506|"Boston et al, MA-NH"
"347"|2155|"MEDFORD, MA"|18220|937757|42.416868|-71.107244|506|"Boston et al, MA-NH"
"348"|2163|"BOSTON, MA"|341|12959|42.365984|-71.11979|506|"Boston et al, MA-NH"
"349"|2169|"QUINCY, MA"|28702|1568838|42.248624|-70.999215|506|"Boston et al, MA-NH"
"350"|2170|"QUINCY, MA"|17786|294661|42.267577|-71.018584|506|"Boston et al, MA-NH"
"351"|2171|"QUINCY, MA"|11800|799797|42.282272|-71.026523|506|"Boston et al, MA-NH"
"352"|2176|"MELROSE, MA"|5094|216939|42.457675|-71.06247|506|"Boston et al, MA-NH"
"353"|2180|"STONEHAM, MA"|7181|280774|42.482659|-71.096845|506|"Boston et al, MA-NH"
"354"|2184|"BRAINTREE, MA"|27792|1383300|42.208221|-70.995788|506|"Boston et al, MA-NH"
"355"|2186|"MILTON, MA"|4505|178960|42.253098|-71.078543|506|"Boston et al, MA-NH"
"356"|2188|"WEYMOUTH, MA"|3330|111773|42.207526|-70.95737|506|"Boston et al, MA-NH"
"357"|2189|"EAST WEYMOUTH, MA"|5731|331785|42.212242|-70.931744|506|"Boston et al, MA-NH"
"358"|2190|"SOUTH WEYMOUTH, MA"|7020|358586|42.170542|-70.949346|506|"Boston et al, MA-NH"
"359"|2191|"NORTH WEYMOUTH, MA"|1059|39919|42.243858|-70.944516|506|"Boston et al, MA-NH"
"360"|2199|"BOSTON, MA"|19712|2164996|42.348146|-71.081911|506|"Boston et al, MA-NH"
"361"|2210|"BOSTON, MA"|35232|3674949|42.348235|-71.044074|506|"Boston et al, MA-NH"
"362"|2215|"BOSTON, MA"|51391|3067497|42.347504|-71.102665|506|"Boston et al, MA-NH"
"363"|2301|"BROCKTON, MA"|24400|989014|42.081615|-71.033547|506|"Boston et al, MA-NH"
"364"|2302|"BROCKTON, MA"|6192|305437|42.088096|-71.001832|506|"Boston et al, MA-NH"
"365"|2322|"AVON, MA"|5295|270021|42.125457|-71.04265|506|"Boston et al, MA-NH"
"366"|2324|"BRIDGEWATER, MA"|5145|189626|41.978739|-70.969836|506|"Boston et al, MA-NH"
"367"|2325|"BRIDGEWATER, MA"|19|445|41.990522|-70.961297|506|"Boston et al, MA-NH"
"368"|2330|"CARVER, MA"|1179|44757|41.886484|-70.76753|506|"Boston et al, MA-NH"
"369"|2332|"DUXBURY, MA"|2057|90669|42.04002|-70.714918|506|"Boston et al, MA-NH"
"370"|2333|"EAST BRIDGEWATER, MA"|2085|70670|42.032002|-70.943846|506|"Boston et al, MA-NH"
"371"|2338|"HALIFAX, MA"|938|32000|41.998613|-70.851286|506|"Boston et al, MA-NH"
"372"|2339|"HANOVER, MA"|7056|258991|42.123752|-70.858858|506|"Boston et al, MA-NH"
"373"|2341|"HANSON, MA"|1248|42764|42.0619|-70.866187|506|"Boston et al, MA-NH"
"374"|2343|"HOLBROOK, MA"|2250|96679|42.146989|-71.008048|506|"Boston et al, MA-NH"
"375"|2346|"MIDDLEBORO, MA"|6459|249428|41.890044|-70.890923|506|"Boston et al, MA-NH"
"376"|2347|"LAKEVILLE, MA"|2392|137440|41.836068|-70.959301|506|"Boston et al, MA-NH"
"377"|2351|"ABINGTON, MA"|3687|125936|42.11661|-70.954933|506|"Boston et al, MA-NH"
"378"|2356|"NORTH EASTON, MA"|2306|77505|42.055246|-71.110836|521|"Providence et al, RI-MA"
"379"|2359|"PEMBROKE, MA"|5024|214317|42.063448|-70.803048|506|"Boston et al, MA-NH"
"380"|2360|"PLYMOUTH, MA"|24629|1051039|41.900851|-70.629932|506|"Boston et al, MA-NH"
"381"|2364|"KINGSTON, MA"|4658|151694|41.990776|-70.744318|506|"Boston et al, MA-NH"
"382"|2367|"PLYMPTON, MA"|0|0|41.963369|-70.806878|506|"Boston et al, MA-NH"
"383"|2368|"RANDOLPH, MA"|7827|322572|42.173685|-71.051706|506|"Boston et al, MA-NH"
"384"|2370|"ROCKLAND, MA"|6775|470858|42.127362|-70.911849|506|"Boston et al, MA-NH"
"385"|2375|"SOUTH EASTON, MA"|5784|233893|42.016427|-71.10095|521|"Providence et al, RI-MA"
"386"|2379|"WEST BRIDGEWATER, MA"|5321|266105|42.024822|-71.016359|506|"Boston et al, MA-NH"
"387"|2382|"WHITMAN, MA"|1937|63389|42.081523|-70.938163|506|"Boston et al, MA-NH"
"388"|2420|"LEXINGTON, MA"|4695|266538|42.455845|-71.217661|506|"Boston et al, MA-NH"
"389"|2421|"LEXINGTON, MA"|11738|1251773|42.43552|-71.232148|506|"Boston et al, MA-NH"
"390"|2445|"BROOKLINE, MA"|5098|266963|42.332272|-71.129477|506|"Boston et al, MA-NH"
"391"|2446|"BROOKLINE, MA"|7343|264632|42.343318|-71.121927|506|"Boston et al, MA-NH"
"392"|2451|"WALTHAM, MA"|41481|4036176|42.395977|-71.246298|506|"Boston et al, MA-NH"
"393"|2452|"WALTHAM, MA"|7166|339857|42.392376|-71.222928|506|"Boston et al, MA-NH"
"394"|2453|"WALTHAM, MA"|17080|1056788|42.369919|-71.238296|506|"Boston et al, MA-NH"
"395"|2458|"NEWTON, MA"|8148|677279|42.354051|-71.189372|506|"Boston et al, MA-NH"
"396"|2459|"NEWTON CENTER, MA"|10851|664756|42.31949|-71.191024|506|"Boston et al, MA-NH"
"397"|2460|"NEWTONVILLE, MA"|2191|89608|42.352253|-71.208074|506|"Boston et al, MA-NH"
"398"|2461|"NEWTON HIGHLANDS, MA"|2090|153463|42.318383|-71.208616|506|"Boston et al, MA-NH"
"399"|2462|"NEWTON LOWER FALLS, MA"|5712|472597|42.330702|-71.254542|506|"Boston et al, MA-NH"
"400"|2464|"NEWTON UPPER FALLS, MA"|5020|309046|42.313192|-71.219388|506|"Boston et al, MA-NH"
"401"|2465|"WEST NEWTON, MA"|2491|116339|42.352059|-71.226828|506|"Boston et al, MA-NH"
"402"|2466|"AUBURNDALE, MA"|5676|423725|42.345443|-71.245998|506|"Boston et al, MA-NH"
"403"|2467|"CHESTNUT HILL, MA"|6413|278577|42.316617|-71.162661|506|"Boston et al, MA-NH"
"404"|2468|"WABAN, MA"|541|24189|42.327118|-71.229851|506|"Boston et al, MA-NH"
"405"|2472|"WATERTOWN, MA"|20949|1467923|42.371265|-71.180581|506|"Boston et al, MA-NH"
"406"|2474|"ARLINGTON, MA"|3103|113417|42.420428|-71.156667|506|"Boston et al, MA-NH"
"407"|2476|"ARLINGTON, MA"|3624|155709|42.417288|-71.176021|506|"Boston et al, MA-NH"
"408"|2478|"BELMONT, MA"|6289|295376|42.389873|-71.17435|506|"Boston et al, MA-NH"
"409"|2481|"WELLESLEY HILLS, MA"|12162|1045112|42.311595|-71.275977|506|"Boston et al, MA-NH"
"410"|2482|"WELLESLEY, MA"|4580|212346|42.297526|-71.301312|506|"Boston et al, MA-NH"
"411"|2492|"NEEDHAM, MA"|6617|305076|42.278736|-71.235099|506|"Boston et al, MA-NH"
"412"|2493|"WESTON, MA"|3511|199737|42.359609|-71.299699|506|"Boston et al, MA-NH"
"413"|2494|"NEEDHAM HEIGHTS, MA"|12325|1224977|42.297622|-71.234084|506|"Boston et al, MA-NH"
"414"|2532|"BUZZARDS BAY, MA"|3147|116989|41.745514|-70.60148|506|"Boston et al, MA-NH"
"415"|2535|"CHILMARK, MA"|196|8513|41.355853|-70.745051|506|"Boston et al, MA-NH"
"416"|2536|"EAST FALMOUTH, MA"|2430|93374|41.588371|-70.565136|506|"Boston et al, MA-NH"
"417"|2537|"EAST SANDWICH, MA"|1252|39338|41.725859|-70.442803|506|"Boston et al, MA-NH"
"418"|2538|"EAST WAREHAM, MA"|1380|35562|41.770644|-70.652335|506|"Boston et al, MA-NH"
"419"|2539|"EDGARTOWN, MA"|1511|88091|41.391233|-70.542516|506|"Boston et al, MA-NH"
"420"|2540|"FALMOUTH, MA"|5853|250921|41.565954|-70.621016|506|"Boston et al, MA-NH"
"421"|2542|"BUZZARDS BAY, MA"|31|2695|41.659353|-70.577124|506|"Boston et al, MA-NH"
"422"|2543|"WOODS HOLE, MA"|1599|98723|41.528158|-70.662441|506|"Boston et al, MA-NH"
"423"|2554|"NANTUCKET, MA"|4134|247285|41.267844|-70.091076|506|"Boston et al, MA-NH"
"424"|2556|"NORTH FALMOUTH, MA"|801|32489|41.641371|-70.62199|506|"Boston et al, MA-NH"
"425"|2557|"OAK BLUFFS, MA"|1217|72023|41.436489|-70.566293|506|"Boston et al, MA-NH"
"426"|2559|"POCASSET, MA"|967|47755|41.689448|-70.608988|506|"Boston et al, MA-NH"
"427"|2562|"SAGAMORE BEACH, MA"|701|27697|41.790372|-70.533509|506|"Boston et al, MA-NH"
"428"|2563|"SANDWICH, MA"|2982|112637|41.716243|-70.475215|506|"Boston et al, MA-NH"
"429"|2568|"VINEYARD HAVEN, MA"|1965|84105|41.439109|-70.609127|506|"Boston et al, MA-NH"
"430"|2571|"WAREHAM, MA"|4737|178328|41.754092|-70.711881|506|"Boston et al, MA-NH"
"431"|2575|"WEST TISBURY, MA"|424|21751|41.387018|-70.655766|506|"Boston et al, MA-NH"
"432"|2576|"WEST WAREHAM, MA"|1029|49903|41.779373|-70.761202|506|"Boston et al, MA-NH"
"433"|2601|"HYANNIS, MA"|18541|816985|41.654374|-70.300054|506|"Boston et al, MA-NH"
"434"|2630|"BARNSTABLE, MA"|332|13669|41.698955|-70.298518|506|"Boston et al, MA-NH"
"435"|2631|"BREWSTER, MA"|2137|76644|41.748185|-70.070284|506|"Boston et al, MA-NH"
"436"|2632|"CENTERVILLE, MA"|1528|56299|41.6614|-70.350379|506|"Boston et al, MA-NH"
"437"|2633|"CHATHAM, MA"|1408|61112|41.689339|-69.982526|506|"Boston et al, MA-NH"
"438"|2635|"COTUIT, MA"|0|14831|41.631222|-70.440024|506|"Boston et al, MA-NH"
"439"|2638|"DENNIS, MA"|449|18683|41.731362|-70.186862|506|"Boston et al, MA-NH"
"440"|2639|"DENNIS PORT, MA"|652|24882|41.666976|-70.133092|506|"Boston et al, MA-NH"
"441"|2642|"EASTHAM, MA"|351|13542|41.8401|-69.984596|506|"Boston et al, MA-NH"
"442"|2644|"FORESTDALE, MA"|656|18023|41.684676|-70.511605|506|"Boston et al, MA-NH"
"443"|2645|"HARWICH, MA"|1783|75999|41.701984|-70.059093|506|"Boston et al, MA-NH"
"444"|2646|"HARWICH PORT, MA"|562|21880|41.67146|-70.072988|506|"Boston et al, MA-NH"
"445"|2648|"MARSTONS MILLS, MA"|1120|41053|41.66858|-70.417411|506|"Boston et al, MA-NH"
"446"|2649|"MASHPEE, MA"|3343|109262|41.624675|-70.487222|506|"Boston et al, MA-NH"
"447"|2650|"NORTH CHATHAM, MA"|0|0|41.70213|-69.965172|506|"Boston et al, MA-NH"
"448"|2652|"NORTH TRURO, MA"|156|8851|42.033078|-70.085641|506|"Boston et al, MA-NH"
"449"|2653|"ORLEANS, MA"|3063|113771|41.779483|-69.980654|506|"Boston et al, MA-NH"
"450"|2655|"OSTERVILLE, MA"|1232|58302|41.639305|-70.384085|506|"Boston et al, MA-NH"
"451"|2657|"PROVINCETOWN, MA"|1421|74502|42.054073|-70.185992|506|"Boston et al, MA-NH"
"452"|2659|"SOUTH CHATHAM, MA"|214|10322|41.682965|-70.02317|506|"Boston et al, MA-NH"
"453"|2660|"SOUTH DENNIS, MA"|1858|71009|41.710209|-70.158344|506|"Boston et al, MA-NH"
"454"|2664|"SOUTH YARMOUTH, MA"|3252|126675|41.673408|-70.196905|506|"Boston et al, MA-NH"
"455"|2666|"TRURO, MA"|107|6158|42.002794|-70.057252|506|"Boston et al, MA-NH"
"456"|2667|"WELLFLEET, MA"|422|24879|41.926756|-70.017568|506|"Boston et al, MA-NH"
"457"|2668|"WEST BARNSTABLE, MA"|497|13627|41.700832|-70.375557|506|"Boston et al, MA-NH"
"458"|2670|"WEST DENNIS, MA"|266|8572|41.662278|-70.167045|506|"Boston et al, MA-NH"
"459"|2671|"WEST HARWICH, MA"|207|6838|41.667132|-70.113614|506|"Boston et al, MA-NH"
"460"|2673|"WEST YARMOUTH, MA"|2124|82184|41.66105|-70.238956|506|"Boston et al, MA-NH"
"461"|2675|"YARMOUTH PORT, MA"|1215|55318|41.705928|-70.223398|506|"Boston et al, MA-NH"
"462"|2702|"ASSONET, MA"|0|98953|41.795059|-71.0599|521|"Providence et al, RI-MA"
"463"|2703|"ATTLEBORO, MA"|16216|702534|41.92915|-71.30164|521|"Providence et al, RI-MA"
"464"|2713|"CUTTYHUNK, MA"|23|840|41.479755|-70.757429|506|"Boston et al, MA-NH"
"465"|2715|"DIGHTON, MA"|402|15475|41.817093|-71.143314|521|"Providence et al, RI-MA"
"466"|2717|"EAST FREETOWN, MA"|1030|44342|41.761456|-70.964397|521|"Providence et al, RI-MA"
"467"|2718|"EAST TAUNTON, MA"|1518|75850|41.869728|-71.020174|521|"Providence et al, RI-MA"
"468"|2719|"FAIRHAVEN, MA"|7051|372294|41.642212|-70.888151|521|"Providence et al, RI-MA"
"469"|2720|"FALL RIVER, MA"|15829|645823|41.720108|-71.138449|521|"Providence et al, RI-MA"
"470"|2721|"FALL RIVER, MA"|7703|253010|41.686797|-71.156077|521|"Providence et al, RI-MA"
"471"|2723|"FALL RIVER, MA"|3255|102600|41.693029|-71.132441|521|"Providence et al, RI-MA"
"472"|2724|"FALL RIVER, MA"|3334|114336|41.685422|-71.174258|521|"Providence et al, RI-MA"
"473"|2725|"SOMERSET, MA"|1539|41374|41.72427|-71.177545|521|"Providence et al, RI-MA"
"474"|2726|"SOMERSET, MA"|2653|87612|41.757152|-71.148189|521|"Providence et al, RI-MA"
"475"|2738|"MARION, MA"|1854|96995|41.709174|-70.766394|506|"Boston et al, MA-NH"
"476"|2739|"MATTAPOISETT, MA"|1125|39866|41.663464|-70.816066|506|"Boston et al, MA-NH"
"477"|2740|"NEW BEDFORD, MA"|15740|600898|41.635217|-70.937238|521|"Providence et al, RI-MA"
"478"|2743|"ACUSHNET, MA"|2757|135988|41.703167|-70.90717|521|"Providence et al, RI-MA"
"479"|2744|"NEW BEDFORD, MA"|1896|54507|41.612419|-70.916369|521|"Providence et al, RI-MA"
"480"|2745|"NEW BEDFORD, MA"|8885|327940|41.693107|-70.935385|521|"Providence et al, RI-MA"
"481"|2746|"NEW BEDFORD, MA"|4082|107603|41.660194|-70.932029|521|"Providence et al, RI-MA"
"482"|2747|"NORTH DARTMOUTH, MA"|11488|372092|41.640646|-71.000287|521|"Providence et al, RI-MA"
"483"|2748|"SOUTH DARTMOUTH, MA"|1556|41970|41.591991|-70.956669|521|"Providence et al, RI-MA"
"484"|2760|"NORTH ATTLEBORO, MA"|8415|217341|41.97564|-71.33071|521|"Providence et al, RI-MA"
"485"|2762|"PLAINVILLE, MA"|3673|114532|42.012063|-71.327543|506|"Boston et al, MA-NH"
"486"|2763|"ATTLEBORO FALLS, MA"|2041|72134|41.969258|-71.307305|521|"Providence et al, RI-MA"
"487"|2764|"NORTH DIGHTON, MA"|682|22580|41.855593|-71.15147|521|"Providence et al, RI-MA"
"488"|2766|"NORTON, MA"|6050|241216|41.968909|-71.189957|521|"Providence et al, RI-MA"
"489"|2767|"RAYNHAM, MA"|7921|399143|41.931219|-71.043943|521|"Providence et al, RI-MA"
"490"|2769|"REHOBOTH, MA"|1059|40416|41.844406|-71.247909|521|"Providence et al, RI-MA"
"491"|2770|"ROCHESTER, MA"|234|8343|41.760078|-70.840438|506|"Boston et al, MA-NH"
"492"|2771|"SEEKONK, MA"|7105|222045|41.841704|-71.322179|521|"Providence et al, RI-MA"
"493"|2777|"SWANSEA, MA"|4755|136588|41.748217|-71.212332|521|"Providence et al, RI-MA"
"494"|2779|"BERKLEY, MA"|424|11233|41.836409|-71.077866|521|"Providence et al, RI-MA"
"495"|2780|"TAUNTON, MA"|19838|954588|41.904184|-71.103716|521|"Providence et al, RI-MA"
"496"|2790|"WESTPORT, MA"|2731|96410|41.620826|-71.087029|521|"Providence et al, RI-MA"
"497"|2804|"ASHAWAY, RI"|567|27461|41.427593|-71.779002|521|"Providence et al, RI-MA"
"498"|2806|"BARRINGTON, RI"|3694|95322|41.744313|-71.317426|521|"Providence et al, RI-MA"
"499"|2807|"BLOCK ISLAND, RI"|333|26140|41.172832|-71.57174|521|"Providence et al, RI-MA"
"500"|2808|"BRADFORD, RI"|70|2819|41.404589|-71.747232|521|"Providence et al, RI-MA"
"501"|2809|"BRISTOL, RI"|5796|219219|41.682799|-71.266289|521|"Providence et al, RI-MA"
"502"|2812|"CAROLINA, RI"|27|1045|41.475741|-71.65531|521|"Providence et al, RI-MA"
"503"|2813|"CHARLESTOWN, RI"|829|31103|41.401879|-71.659829|521|"Providence et al, RI-MA"
"504"|2814|"CHEPACHET, RI"|824|26213|41.901765|-71.680425|521|"Providence et al, RI-MA"
"505"|2815|"CLAYVILLE, RI"|0|217|41.774645|-71.675389|521|"Providence et al, RI-MA"
"506"|2816|"COVENTRY, RI"|5912|205156|41.693132|-71.575595|521|"Providence et al, RI-MA"
"507"|2817|"WEST GREENWICH, RI"|0|0|41.638223|-71.65187|521|"Providence et al, RI-MA"
"508"|2818|"EAST GREENWICH, RI"|8984|329505|41.649643|-71.481671|521|"Providence et al, RI-MA"
"509"|2822|"EXETER, RI"|1385|53365|41.56391|-71.582684|521|"Providence et al, RI-MA"
"510"|2825|"FOSTER, RI"|285|8696|41.780446|-71.71839|521|"Providence et al, RI-MA"
"511"|2827|"GREENE, RI"|84|3190|41.702533|-71.721005|521|"Providence et al, RI-MA"
"512"|2828|"GREENVILLE, RI"|2609|86745|41.874518|-71.556745|521|"Providence et al, RI-MA"
"513"|2830|"HARRISVILLE, RI"|652|17244|41.975221|-71.651027|521|"Providence et al, RI-MA"
"514"|2831|"HOPE, RI"|174|6179|41.737296|-71.572902|521|"Providence et al, RI-MA"
"515"|2832|"HOPE VALLEY, RI"|604|19256|41.507816|-71.723913|521|"Providence et al, RI-MA"
"516"|2833|"HOPKINTON, RI"|94|1364|41.475616|-71.778144|521|"Providence et al, RI-MA"
"517"|2835|"JAMESTOWN, RI"|840|31928|41.516854|-71.37593|521|"Providence et al, RI-MA"
"518"|2836|"KENYON, RI"|0|0|41.447499|-71.622365|521|"Providence et al, RI-MA"
"519"|2837|"LITTLE COMPTON, RI"|327|13046|41.52347|-71.159635|521|"Providence et al, RI-MA"
"520"|2838|"MANVILLE, RI"|329|10299|41.967555|-71.473674|521|"Providence et al, RI-MA"
"521"|2839|"MAPLEVILLE, RI"|107|5159|41.948938|-71.649815|521|"Providence et al, RI-MA"
